index,pred_key,pred_value,gt_key,gt_value,match
1971,brand name,,brand name,,True
1971,color,multicolor,color,,False
1971,gender,,gender,Women,False
1971,athletic shoe type,,athletic shoe type,,True
1971,material,PE,material,,False
1971,strength,10-78LB,strength,,False
1971,length,300M,length,,False
1971,type,Multifilament,type,,False
1972,category,ferramentas de pesca,category,,False
1972,brand,Booms Fishing,brand,,False
1972,brand name,,brand name,,True
1972,item type,,item type,,True
1972,material,stainless steel,material,,False
1972,key_attributes,"['Razor Sharp', 'Protective Sheath']",key_attributes,,False
1972,model number,,model number,,True
1973,category,bandages,category,,False
1973,color,,color,,True
1973,features,"['reusable', 'hot cold']",features,,False
1973,intended_use,"injury pain relief, ice therapy",intended_use,,False
1973,material,,material,,True
1973,voltage,,voltage,48V,False
1973,size,,size,,True
1974,category,calçados de futebol,category,,False
1974,brand,unknown,brand,,False
1974,upper material,,upper material,,True
1974,applicable place,,applicable place,,True
1974,color,Blue Green,color,,False
1974,gender,Masculino,gender,Men,False
1974,level of practice,,level of practice,,True
1974,intended_use,Futebol,intended_use,,False
1974,athletic shoe type,,athletic shoe type,,True
1974,material,unknown,material,TPU,False
1975,category,ski pants,category,,False
1975,brand,RUNNING RIVER,brand,,False
1975,brand name,,brand name,,True
1975,sizes,"['S', 'XL', '2XL', '3XL']",sizes,,False
1975,color,6 colors,color,,False
1975,athletic shoe type,,athletic shoe type,,True
1976,category,gym suits,category,,False
1976,brand,,brand,,True
1976,sizes,,sizes,,True
1976,color,,color,,True
1976,capacity,,capacity,5L,False
1976,intended_use,"training, jogging, basketball",intended_use,,False
1976,material,Quick Dry,material,,False
1976,product,,product,Water Bag,False
1976,size,,size,5L,False
1977,category,bandeira,category,,False
1977,brand,,brand,,True
1977,brand name,,brand name,,True
1977,gender,,gender,Men,False
1977,intended_use,"hanging flags, outdoor activity, parade, festival, World Soccer Cup",intended_use,,False
1977,athletic shoe type,,athletic shoe type,,True
1977,material,,material,,True
1977,size,60*90cm,size,,False
1977,model number,,model number,,True
1978,category,shorts,category,,False
1978,brand,Vansydical,brand,,False
1978,brand name,,brand name,,True
1978,color,,color,,True
1978,upper height,,upper height,,True
1978,gender,,gender,Men,False
1978,intended_use,"gym, yoga, training, sportwear, jogging, cycling, fitness, workout",intended_use,,False
1978,athletic shoe type,,athletic shoe type,,True
1978,material,,material,,True
1978,size,,size,,True
1979,category,shorts,category,,False
1979,brand,,brand,,True
1979,sport type,,sport type,,True
1979,gender,,gender,Women,False
1979,intended_use,"Gym, Training, Basketball, Running",intended_use,,False
1979,material,Spandex,material,,False
1980,category,tênis masculino,category,,False
1980,brand,PINSV,brand,,False
1980,sizes,,sizes,,True
1980,color,,color,,True
1980,features,"['Winter', 'Thermal']",features,,False
1980,type of sports,,type of sports,Fitness,False
1980,intended_use,corrida,intended_use,,False
1980,material,Fur,material,Canvas,False
1981,category,Gloves,category,,False
1981,brand,,brand,,True
1981,color,Camuflado,color,,False
1981,intended_use,"Paintball, Military, Shooting",intended_use,,False
1981,line weight,,line weight,2-5LB,False
1981,material,,material,Carbon,False
1981,length,,length,2.1m 7&#39;,False
1981,lure weight,,lure weight,0.8-5g,False
1982,category,cap,category,,False
1982,brand,New M,brand,,False
1982,sport type,,sport type,,True
1982,style,Snapback,style,,False
1982,gender,,gender,Men,False
1982,intended_use,"Outdoor Sport, Baseball",intended_use,,False
1982,material,denim,material,,False
1983,category,calçados esportivos,category,,False
1983,brand,Adidas,brand,,False
1983,sport type,,sport type,,True
1983,color,,color,,True
1983,gender,,gender,Women,False
1983,intended_use,futebol/soccer,intended_use,,False
1983,model,PREDATOR TANGO 18.3 TR,model,,False
1983,material,,material,,True
1983,model number,,model number,,True
1984,category,accessories,category,,False
1984,brand,,brand,,True
1984,sport type,,sport type,,True
1984,color,black,color,,False
1984,features,"['Clamp-on', 'Single Point Sling', 'Ambidextrous']",features,,False
1984,intended_use,Buffer tube adapter,intended_use,,False
1984,material,,material,,True
1984,pattern type,,pattern type,,True
1985,category,mochila,category,,False
1985,brand,,brand,,True
1985,brand name,,brand name,,True
1985,color,,color,,True
1985,meters,,meters,300M,False
1985,intended_use,outdoor hiking travel,intended_use,,False
1985,material,,material,,True
1985,key_attributes,"['Tactical', 'Portable', 'Fanny Pack', 'Outdoor Hiking', 'Travel', 'Large', 'Army Waist Bag', 'Military Waist Pack', 'Daily Life Cycling']",key_attributes,,False
1985,size,,size,,True
1986,category,Shorts Sportswear,category,,False
1986,brand,NIKE,brand,,False
1986,color,,color,,True
1986,model,AS W NK FLX SHORT 3IN RIVAL,model,,False
1986,material,,material,Stainless Steel,False
1986,size,,size,,True
1987,category,shoes,category,,False
1987,brand,Net Noodles,brand,,False
1987,brand name,,brand name,,True
1987,intended_use,"Fitness, Travel, Basketball",intended_use,,False
1987,material,Leather,material,,False
1988,category,jaqueta esportiva,category,,False
1988,brand,NIKE,brand,,False
1988,sizes,,sizes,,True
1988,color,,color,,True
1988,style,HOODIE,style,,False
1988,gender,,gender,Men,False
1988,intended_use,esportiva,intended_use,,False
1988,athletic shoe type,,athletic shoe type,,True
1988,material,,material,,True
1989,category,calçados de basquete,category,,False
1989,brand,,brand,,True
1989,gender,,gender,Women,False
1989,season,,season,Winter,False
1989,size,"['10', '11', '12']",size,,False
1989,model number,,model number,,True
1990,category,T-shirt,category,,False
1990,brand,Adidas,brand,,False
1990,color,white,color,,False
1990,gender,,gender,Men,False
1990,intended_use,"leisure, sportswear",intended_use,,False
1990,sleeve_type,short sleeve,sleeve_type,,False
1990,material,Breathable Quick Dry,material,,False
1991,category,bikini set,category,,False
1991,brand,,brand,,True
1991,sizes,,sizes,,True
1991,flag size,,flag size,60*90cm,False
1991,color,"['black', 'blue', 'red']",color,,False
1991,style,striped,style,Hanging,False
1991,material,,material,,True
1992,category,soccer shoes,category,,False
1992,brand,,brand,,True
1992,unit type,,unit type,,True
1992,item type,,item type,,True
1992,style,Lace Up Boots,style,,False
1992,gender,,gender,Women,False
1992,marketing time,,marketing time,Yoga,False
1992,intended_use,training,intended_use,,False
1992,type,cleats,type,,False
1993,category,óculos de ciclismo,category,,False
1993,brand,,brand,,True
1993,sport type,,sport type,,True
1993,item type,,item type,,True
1993,color,colorful,color,,False
1993,gender,,gender,Men,False
1993,intended_use,ciclismo,intended_use,,False
1993,material,,material,,True
1994,category,Fishing Gear,category,,False
1994,brand,Lixada,brand,,False
1994,brand name,,brand name,,True
1994,gender,,gender,Men,False
1994,intended_use,Fishing,intended_use,,False
1994,athletic shoe type,,athletic shoe type,,True
1994,material,Mesh,material,,False
1994,size,30 * 60cm,size,,False
1995,category,musical instruments,category,,False
1995,brand,SAS-54,brand,,False
1995,year,2018,year,,False
1995,color,silver plated,color,New Camouflage,False
1995,intended_use,alto saxophones,intended_use,,False
1995,model,Alto Saxophone,model,,False
1995,material,brass,material,,False
1996,category,scooter,category,,False
1996,brand,SUPERTEFF,brand,,False
1996,display,LCD display,display,,False
1996,features,"['foldable', 'smart', 'two-wheels']",features,,False
1996,dad hats,,dad hats,,True
1996,pattern type,,pattern type,,True
1996,type,electric scooter,type,,False
1997,category,skiing suit,category,,False
1997,brand,HIGH EXPERIENCE,brand,,False
1997,sizes,,sizes,,True
1997,brand name,,brand name,,True
1997,waterproof,True,waterproof,,False
1997,color,,color,,True
1997,gender,,gender,Men,False
1997,intended_use,winter skiing,intended_use,,False
1997,athletic shoe type,,athletic shoe type,,True
1997,material,,material,,True
1998,category,skateboarding shoes,category,,False
1998,brand,Adidas,brand,,False
1998,sizes,,sizes,,True
1998,color,,color,,True
1998,intended_use,casual wear,intended_use,,False
1998,material,,material,,True
1998,guide type,,guide type,,True
1998,model number,,model number,,True
1999,category,Fishing accessory,category,,False
1999,intended_use,Night fishing,intended_use,,False
1999,application position,,application position,,True
1999,function,,function,Travel,False
1999,size,,size,M,False
2000,category,sport bra,category,,False
2000,brand,,brand,,True
2000,sizes,,sizes,,True
2000,item type,,item type,,True
2000,color,,color,,True
2000,gender,,gender,Women,False
2000,material,,material,,True
2000,key_attributes,"['Padded', 'Strappy', 'Wire Free']",key_attributes,,False
2001,category,basketball shoes,category,,False
2001,brand,,brand,,True
2001,upper material,,upper material,,True
2001,color,Black Red,color,,False
2001,style,Low Top Sneakers,style,,False
2001,gender,,gender,Men,False
2001,intended_use,Basketball,intended_use,,False
2001,athletic shoe type,,athletic shoe type,,True
2001,material,Rubber Sole,material,,False
2002,category,sportswear,category,,False
2002,brand,PARGO,brand,,False
2002,collar,,collar,Hooded,False
2002,style,Rashguard,style,,False
2002,gender,,gender,Men,False
2002,intended_use,"Running, workout, sports training, soccer",intended_use,,False
2002,material,Quick Dry,material,,False
2003,category,guitar,category,,False
2003,brand,LP Style,brand,,False
2003,gender,,gender,Men,False
2003,athletic shoe type,,athletic shoe type,,True
2003,intended_use,DIY kit for electric guitar,intended_use,,False
2003,material,"African Mahogany, Okoume Body, Rosewood Fingerboard",material,,False
2004,category,fishing line,category,,False
2004,brand,Angler Dream,brand,,False
2004,brand name,,brand name,,True
2004,color,Clear,color,,False
2004,gender,,gender,Men,False
2004,quantity,10,quantity,,False
2004,material,Nylon,material,,False
2004,length,15M,length,,False
2004,feature,,feature,Breathable,False
2005,category,fishing accessories,category,,False
2005,brand,,brand,,True
2005,sport type,,sport type,,True
2005,gender,,gender,Women,False
2005,quantity,5,quantity,,False
2005,material,Wood Bobber,material,,False
2005,type,Vertical Buoy,type,,False
2006,category,socks,category,,False
2006,brand,,brand,,True
2006,sizes,,sizes,,True
2006,color,,color,,True
2006,gender,,gender,Men,False
2006,athletic shoe type,,athletic shoe type,,True
2006,material,Cotton,material,,False
2006,key_attributes,"['Light And Breathable', 'Sports Socks', 'Sweat Deodorant', 'Fitness Sports Socks', 'Running Sports Socks']",key_attributes,,False
2007,category,binoculars,category,,False
2007,brand,FELICON,brand,,False
2007,sport type,,sport type,,True
2007,item type,,item type,,True
2007,intended_use,outdoor sports,intended_use,,False
2007,model,Mini Ultra 30X22,model,,False
2007,size,30x22,size,,False
2008,category,dança,category,,False
2008,brand,,brand,,True
2008,sizes,,sizes,,True
2008,color,black,color,,False
2008,intended_use,modern dance,intended_use,,False
2008,material,PU leather,material,,False
2008,length,,length,30 * 60cm,False
2009,category,camiseta fitness,category,,False
2009,brand,,brand,,True
2009,sizes,,sizes,,True
2009,color,,color,,True
2009,tone,,tone,Eb,False
2009,material,Pure Sweat,material,,False
2009,key_attributes,"['Breathable', 'Sportswear', 'Long Sleeves']",key_attributes,,False
2009,model number,,model number,,True
2010,category,golf balls,category,,False
2010,brand name,,brand name,,True
2010,features,"['funny', 'novelty']",features,,False
2010,intended_use,practice,intended_use,,False
2010,model number,,model number,,True
2011,category,óculos de ciclismo,category,,False
2011,brand,poc,brand,,False
2011,sport type,,sport type,,True
2011,color,Polarized,color,,False
2011,gender,,gender,Boys,False
2011,intended_use,ciclismo,intended_use,,False
2011,model,Do Blade 4,model,,False
2011,material,polímero,material,,False
2011,lens_type,Sale Goggles,lens_type,,False
2011,size,M,size,,False
2012,category,resistance bands,category,,False
2012,brand,,brand,,True
2012,brand name,,brand name,,True
2012,gender,,gender,Men,False
2012,athletic shoe type,,athletic shoe type,,True
2012,intended_use,"strength training, workout, fitness equipment",intended_use,,False
2012,material,gum,material,,False
2013,category,Bikini,category,,False
2013,brand,,brand,,True
2013,sizes,,sizes,,True
2013,product type,,product type,,True
2013,color,,color,,True
2013,material,,material,,True
2013,model number,,model number,,True
2014,category,ski pants,category,,False
2014,brand,Saenshing,brand,,False
2014,sports type,,sports type,,True
2014,features,"['warm', 'waterproof', 'breathable']",features,,False
2014,intended_use,skis,intended_use,,False
2014,material,thick,material,,False
2014,support type :,,support type :,,True
