unique_id,id,dataset,split,text,source,category,similarity_score,candidate_example,candidate_text,values_indices,json_answer,attributes,attributes_values,values
1544281,B004NCEACU,mave,train,Shriners Editorial Without Words Masonic Lapel Pin,title,,,,,,"{""brand"": ""Shriners Editorial"", ""category"": ""lapel pin"", ""intended_use"": ""masonic""}","['brand', 'category', 'intended_use']","attribute: brand, value: Shriners Editorial | attribute: category, value: lapel pin | attribute: intended_use, value: masonic","['Shriners Editorial', 'lapel pin', 'masonic']"
1442292,B01GVA34ZU,mave,train,Rendered in Luxurious Floral Jacquard with a Textured Finish,feature,,,,,,"{""material"": ""Jacquard"", ""finish"": ""Textured""}","['material', 'finish']","attribute: material, value: Jacquard | attribute: finish, value: Textured","['Jacquard', 'Textured']"
1138577,B01588A5A8,mave,train,Michael Kors Fold Over Bangle Bracelet,title,,,,,,"{""brand"": ""Michael Kors"", ""category"": ""bracelet"", ""style"": ""Fold Over""}","['brand', 'category', 'style']","attribute: brand, value: Michael Kors | attribute: category, value: bracelet | attribute: style, value: Fold Over","['Michael Kors', 'bracelet', 'Fold Over']"
1688821,B00OFFSV16,mave,train,Taza Chocolate Choc Amaze Cacao Nib,title,,,,,,"{""brand"": ""Choc Amaze"", ""category"": ""tazas de chocolate"", ""material"": null, ""color"": null, ""key_attributes"": [""Cacao Nib""]}","['brand', 'category', 'material', 'color', 'key_attributes']","attribute: brand, value: Choc Amaze | attribute: category, value: tazas de chocolate | attribute: material, value: None | attribute: color, value: None | attribute: key_attributes, value: ['Cacao Nib']","['Choc Amaze', 'tazas de chocolate', None, None, ['Cacao Nib']]"
1455920,B00U77OID6,mave,train,Robert Lee Morris Soho Seaglass Link Linear Drop Earrings,title,,,,,,"{""brand"": ""Robert Lee Morris"", ""category"": ""brincos"", ""material"": null, ""color"": ""Seaglass"", ""style"": ""Link Linear Drop""}","['brand', 'category', 'material', 'color', 'style']","attribute: brand, value: Robert Lee Morris | attribute: category, value: brincos | attribute: material, value: None | attribute: color, value: Seaglass | attribute: style, value: Link Linear Drop","['Robert Lee Morris', 'brincos', None, 'Seaglass', 'Link Linear Drop']"
1233951,B008P73RBY,mave,train,Notations Women's Long Ponte Skirt,title,,,,,,"{""brand"": null, ""category"": ""saia"", ""material"": null, ""color"": null, ""sizes"": null, ""key_attributes"": [""Long Ponte""]}","['brand', 'category', 'material', 'color', 'sizes', 'key_attributes']","attribute: brand, value: None | attribute: category, value: saia | attribute: material, value: None | attribute: color, value: None | attribute: sizes, value: None | attribute: key_attributes, value: ['Long Ponte']","[None, 'saia', None, None, None, ['Long Ponte']]"
823714,B00F468TMG,mave,train,Harley-Davidson Girls Baby Booties Boxed Pink,title,,,,,,"{""brand"": ""Harley-Davidson"", ""category"": ""baby"", ""color"": ""pink"", ""intended_use"": ""booties""}","['brand', 'category', 'color', 'intended_use']","attribute: brand, value: Harley-Davidson | attribute: category, value: baby | attribute: color, value: pink | attribute: intended_use, value: booties","['Harley-Davidson', 'baby', 'pink', 'booties']"
1388725,B00HHKDFWQ,mave,train,"Product Main Features This kind of wireless charging power bank is a portable backup power bank, total capacity is 7000mAh. You can charge your phone wirelessly or via micro USB cable. Constant voltage and restrained current charging your iPhone, iPad, MP3, MP4 and other digital products at any time any place, to solve the power off trouble. Specifications: Function: 7000mAh Polymer Li-ion Wireless Charging Power Bank Feature: - Advanced power management chipset, efficient charging and high power conversion rate. - Charge your phone wirelessly or via USB cable. - Touch Switch, easy and sensitive. - The wireless charging will shut down automatically if mobile phone leave mobile power bank for 30 seconds. - Charging your iPad, iPhone, MP3, MP4 and other digital products at any time and any place. - With silicone anti-slip mat, never worry your phone slipping away from the charging position. Battery Type: Polymer Li-ion battery Capacity: 7000mAh Input: DC 5V / 1A USB Output: DC 5V / 1A Wireless Charging Output: DC 5V / 1A Color: White / Black Product Dimension(L x W x H): 84 x 131 x 16mm Package Dimension(L x W x H): 117 x 175 x 40mm Product Weight: 204g Package Weight: 290g Accessories: 1 x User Manual 1 x 0.3m Micro USB Cable 1 x 1.5m Micro USB Cable",description,,,,,,"{""capacity"": ""7000mAh"", ""charging_method"": ""wireless"", ""charging_method_other"": ""micro USB cable"", ""intended_use"": ""backup power bank"", ""features"": [""advanced power management chipset"", ""efficient charging and high power conversion rate"", ""Touch Switch"", ""automatic shutdown after 30 seconds of inactivity"", ""silicone anti-slip mat""]}","['capacity', 'charging_method', 'charging_method_other', 'intended_use', 'features']","attribute: capacity, value: 7000mAh | attribute: charging_method, value: wireless | attribute: charging_method_other, value: micro USB cable | attribute: intended_use, value: backup power bank | attribute: features, value: ['advanced power management chipset', 'efficient charging and high power conversion rate', 'Touch Switch', 'automatic shutdown after 30 seconds of inactivity', 'silicone anti-slip mat']","['7000mAh', 'wireless', 'micro USB cable', 'backup power bank', ['advanced power management chipset', 'efficient charging and high power conversion rate', 'Touch Switch', 'automatic shutdown after 30 seconds of inactivity', 'silicone anti-slip mat']]"
896049,B013PRQLD4,mave,train,Infinity Love Gymnastics Ipod Touch 5th Best Durable Cover Case,title,,,,,,"{""brand"": ""Infinity Love"", ""category"": ""cover case"", ""intended_use"": ""Ipod Touch"", ""model"": ""5th"", ""material"": null, ""color"": null}","['brand', 'category', 'intended_use', 'model', 'material', 'color']","attribute: brand, value: Infinity Love | attribute: category, value: cover case | attribute: intended_use, value: Ipod Touch | attribute: model, value: 5th | attribute: material, value: None | attribute: color, value: None","['Infinity Love', 'cover case', 'Ipod Touch', '5th', None, None]"
892337,B01CF7WBAW,mave,train,Includes two drawers for easy storage,feature,,,,,,"{""features"": [""two drawers""]}",['features'],"attribute: features, value: ['two drawers']",[['two drawers']]
11589,B005FN9LX4,mave,train,(10)-Pack 50 Watt 50W 12V 12 Volt G6.35 Bi-Pin Base Small JC Type Halogen Light Bulb GY6.35,title,,,,,,"{""brand"": null, ""category"": ""luz"", ""power"": ""50 Watt"", ""voltage"": ""12V"", ""base"": ""Bi-Pin"", ""type"": ""Halogen"", ""size"": ""Small"", ""pin_type"": ""G6.35""}","['brand', 'category', 'power', 'voltage', 'base', 'type', 'size', 'pin_type']","attribute: brand, value: None | attribute: category, value: luz | attribute: power, value: 50 Watt | attribute: voltage, value: 12V | attribute: base, value: Bi-Pin | attribute: type, value: Halogen | attribute: size, value: Small | attribute: pin_type, value: G6.35","[None, 'luz', '50 Watt', '12V', 'Bi-Pin', 'Halogen', 'Small', 'G6.35']"
1792352,B017BZKDHQ,mave,test,"These genuine Carpet Pro HEPA bag fit Carpet Pro models CPU1, CPU2, CPU75 & CPU85.",feature,,,,,,"{""brand"": ""Carpet Pro"", ""category"": ""filtro de ar"", ""model_compatibility"": [""CPU1"", ""CPU2"", ""CPU75"", ""CPU85""]}","['brand', 'category', 'model_compatibility']","attribute: brand, value: Carpet Pro | attribute: category, value: filtro de ar | attribute: model_compatibility, value: ['CPU1', 'CPU2', 'CPU75', 'CPU85']","['Carpet Pro', 'filtro de ar', ['CPU1', 'CPU2', 'CPU75', 'CPU85']]"
1678101,B003NUO1M2,mave,train,TP-Link TL-SF1016D 16-Port 10/100Mbps Desktop Switch. TL-SF1016D DESKTOP 16PORT 10/100 STANDALONE RJ45 W/PLASTIC CASE,title,,,,,,"{""brand"": ""TP-Link"", ""category"": ""switch"", ""model"": ""TL-SF1016D"", ""features"": [""16-Port"", ""10/100Mbps""], ""type"": ""desktop"", ""connection_standard"": ""RJ45"", ""case_material"": ""plastic""}","['brand', 'category', 'model', 'features', 'type', 'connection_standard', 'case_material']","attribute: brand, value: TP-Link | attribute: category, value: switch | attribute: model, value: TL-SF1016D | attribute: features, value: ['16-Port', '10/100Mbps'] | attribute: type, value: desktop | attribute: connection_standard, value: RJ45 | attribute: case_material, value: plastic","['TP-Link', 'switch', 'TL-SF1016D', ['16-Port', '10/100Mbps'], 'desktop', 'RJ45', 'plastic']"
326220,B00W2U86QQ,mave,train,"Black Path - Kawasaki Mirror Extenders Vulcan 500 + 750 + 800 + 900 + 1500 + 1600 + 1700 + 2000 10mm Threaded Mirrors Motorcycle Risers 1.5"" Up + 2"" Out (Silver) T6 Billet",title,,,,,,"{""brand"": ""Black Path"", ""category"": ""mirrors extenders"", ""model"": ""Kawasaki"", ""intended_use"": ""Motorcycle Risers"", ""material"": ""T6 Billet"", ""size"": ""1.5\"" Up + 2\"" Out"", ""color"": ""Silver""}","['brand', 'category', 'model', 'intended_use', 'material', 'size', 'color']","attribute: brand, value: Black Path | attribute: category, value: mirrors extenders | attribute: model, value: Kawasaki | attribute: intended_use, value: Motorcycle Risers | attribute: material, value: T6 Billet | attribute: size, value: 1.5"" Up + 2"" Out | attribute: color, value: Silver","['Black Path', 'mirrors extenders', 'Kawasaki', 'Motorcycle Risers', 'T6 Billet', '1.5"" Up + 2"" Out', 'Silver']"
337353,087951860X,mave,train,"Bob Eggleton is a successful science fiction, fantasy, horror, and landscaping artist with over twenty years of experience. He is the recipient of nine Hugo Awards, twelve Chesley Awards, as well as various magazine awards. He also works as a conceptual illustrator for movies and thrill rides. The most recent movie work includes The Ant Bully and Jimmy Neutron: Boy Genius. --This text refers to an alternate Paperback edition.",description,,,,,,"{""author"": ""Bob Eggleton"", ""genre"": [""science fiction"", ""fantasy"", ""horror"", ""landscaping""], ""experience"": ""over twenty years"", ""awards"": [""nine Hugo Awards"", ""twelve Chesley Awards"", ""various magazine awards""], ""work_type"": ""conceptual illustrator for movies and thrill rides"", ""movie_works"": [""The Ant Bully"", ""Jimmy Neutron: Boy Genius""]}","['author', 'genre', 'experience', 'awards', 'work_type', 'movie_works']","attribute: author, value: Bob Eggleton | attribute: genre, value: ['science fiction', 'fantasy', 'horror', 'landscaping'] | attribute: experience, value: over twenty years | attribute: awards, value: ['nine Hugo Awards', 'twelve Chesley Awards', 'various magazine awards'] | attribute: work_type, value: conceptual illustrator for movies and thrill rides | attribute: movie_works, value: ['The Ant Bully', 'Jimmy Neutron: Boy Genius']","['Bob Eggleton', ['science fiction', 'fantasy', 'horror', 'landscaping'], 'over twenty years', ['nine Hugo Awards', 'twelve Chesley Awards', 'various magazine awards'], 'conceptual illustrator for movies and thrill rides', ['The Ant Bully', 'Jimmy Neutron: Boy Genius']]"
857476,B00B8OEIR8,mave,train,Hornettek Travel Lite 2.5in USB 2.0 SATA HDD Enclosure(HT-209U2S),title,,,,,,"{""brand"": ""Hornettek"", ""category"": ""enclosure"", ""model"": ""HT-209U2S"", ""size"": ""2.5in"", ""interface"": ""USB 2.0"", ""connection_type"": ""SATA""}","['brand', 'category', 'model', 'size', 'interface', 'connection_type']","attribute: brand, value: Hornettek | attribute: category, value: enclosure | attribute: model, value: HT-209U2S | attribute: size, value: 2.5in | attribute: interface, value: USB 2.0 | attribute: connection_type, value: SATA","['Hornettek', 'enclosure', 'HT-209U2S', '2.5in', 'USB 2.0', 'SATA']"
740090,B00I3Q3DFM,mave,validation,G2 Chic Women's Cut-Out Tied Cold Shoulder Striped Chiffon Romper,title,,,,,,"{""brand"": ""G2 Chic"", ""category"": ""romper"", ""material"": ""chiffon"", ""style"": ""cut-out"", ""neckline"": ""cold shoulder"", ""pattern"": ""striped""}","['brand', 'category', 'material', 'style', 'neckline', 'pattern']","attribute: brand, value: G2 Chic | attribute: category, value: romper | attribute: material, value: chiffon | attribute: style, value: cut-out | attribute: neckline, value: cold shoulder | attribute: pattern, value: striped","['G2 Chic', 'romper', 'chiffon', 'cut-out', 'cold shoulder', 'striped']"
982690,B00005USQT,mave,train,"KitchenAid KJE500WH Dual function: Citrus press for oranges, grapefruits, etc. and juice extractor for carrots, apples, etc. Citrus juicer has 2 cones, stainless steel extractor basket, low speed extraction creates less foam. Heavy-duty power base, all parts except the base are dishwasher safe. Includes cleaning spatula. 1-Year Hassle-Free Replacement Warranty.",description,,,,,,"{""brand"": ""KitchenAid"", ""category"": ""kitchen appliances"", ""functionality"": [""citrus press"", ""juice extractor""], ""color"": ""white"", ""material"": ""stainless steel"", ""features"": [""2 cones"", ""low speed extraction creates less foam"", ""heavy-duty power base"", ""all parts except the base are dishwasher safe"", ""cleaning spatula""], ""warranty"": ""1-Year Hassle-Free Replacement Warranty""}","['brand', 'category', 'functionality', 'color', 'material', 'features', 'warranty']","attribute: brand, value: KitchenAid | attribute: category, value: kitchen appliances | attribute: functionality, value: ['citrus press', 'juice extractor'] | attribute: color, value: white | attribute: material, value: stainless steel | attribute: features, value: ['2 cones', 'low speed extraction creates less foam', 'heavy-duty power base', 'all parts except the base are dishwasher safe', 'cleaning spatula'] | attribute: warranty, value: 1-Year Hassle-Free Replacement Warranty","['KitchenAid', 'kitchen appliances', ['citrus press', 'juice extractor'], 'white', 'stainless steel', ['2 cones', 'low speed extraction creates less foam', 'heavy-duty power base', 'all parts except the base are dishwasher safe', 'cleaning spatula'], '1-Year Hassle-Free Replacement Warranty']"
